Timestamp,Egg ID,Type,Position,Size,Area,Aspect Ratio,Roundness
2025-03-19 10:00:13,211,Bad Egg,"(134, 437)","(52, 35)",656.5,1.4857142857142858,0.3080829946117969
2025-03-19 10:00:13,212,Good Egg,"(167, 135)","(181, 133)",15011.5,1.3609022556390977,0.4694329561104651
2025-03-19 10:00:13,211,Bad Egg,"(136, 436)","(49, 35)",649.0,1.4,0.32435492659232384
2025-03-19 10:00:14,211,Bad Egg,"(140, 433)","(49, 33)",665.0,1.4848484848484849,0.41195566398972155
2025-03-19 10:00:14,213,Bad Egg,"(0, 373)","(70, 56)",618.5,1.25,0.05473256421597819
2025-03-19 10:00:14,214,Bad Egg,"(149, 430)","(49, 33)",628.0,1.4848484848484849,0.39744357215282977
2025-03-19 10:00:14,214,Bad Egg,"(149, 430)","(48, 33)",648.5,1.4545454545454546,0.41183452930268594
2025-03-19 10:00:14,215,Good Egg,"(175, 125)","(181, 133)",628.0,1.3609022556390977,0.005218929906704583
2025-03-19 10:00:14,216,Bad Egg,"(149, 437)","(53, 36)",661.0,1.4722222222222223,0.33178667792190275
2025-03-19 10:00:14,217,Good Egg,"(173, 135)","(184, 134)",15490.0,1.373134328358209,0.3950410581804282
2025-03-19 10:00:14,216,Bad Egg,"(151, 439)","(50, 38)",640.5,1.3157894736842106,0.29214809596800884
2025-03-19 10:00:14,216,Bad Egg,"(153, 443)","(51, 37)",646.0,1.3783783783783783,0.3471850536634552
2025-03-19 10:00:14,218,Bad Egg,"(0, 389)","(76, 54)",512.0,1.4074074074074074,0.05651122209967758
2025-03-19 10:00:14,219,Good Egg,"(173, 140)","(188, 133)",15473.0,1.413533834586466,0.62214676442285
2025-03-19 10:00:14,216,Bad Egg,"(151, 444)","(51, 36)",663.5,1.4166666666666667,0.3375966285134956
2025-03-19 10:00:14,216,Bad Egg,"(151, 444)","(51, 36)",663.5,1.4166666666666667,0.3375966285134956
2025-03-19 10:00:15,220,Bad Egg,"(127, 436)","(131, 44)",534.5,2.977272727272727,0.02915873790265856
2025-03-19 10:00:15,220,Bad Egg,"(135, 427)","(128, 53)",556.5,2.4150943396226414,0.015220636057727128
2025-03-19 10:00:15,221,Good Egg,"(7, 393)","(73, 49)",1887.0,1.489795918367347,0.28392345047825623
2025-03-19 10:00:15,221,Bad Egg,"(0, 364)","(86, 77)",2694.5,1.1168831168831168,0.18590311503437426
2025-03-19 10:00:15,222,Bad Egg,"(186, 421)","(95, 27)",1252.0,3.5185185185185186,0.260657486489367
2025-03-19 10:00:15,221,Bad Egg,"(7, 365)","(89, 62)",2114.0,1.435483870967742,0.3152062922832518
2025-03-19 10:00:15,223,Bad Egg,"(170, 416)","(112, 42)",1263.0,2.6666666666666665,0.1895841323530203
2025-03-19 10:00:15,224,Good Egg,"(9, 329)","(556, 105)",29012.0,5.295238095238095,0.2071217634528908
2025-03-19 10:00:15,225,Bad Egg,"(200, 425)","(91, 36)",1129.0,2.5277777777777777,0.22509721895598858
2025-03-19 10:00:15,225,Bad Egg,"(205, 428)","(60, 22)",645.5,2.727272727272727,0.32700841393859925
2025-03-19 10:00:15,226,Good Egg,"(387, 413)","(60, 64)",2383.5,0.9375,0.2894810372735894
2025-03-19 10:00:15,225,Bad Egg,"(213, 405)","(88, 34)",1007.5,2.588235294117647,0.23566574779887572
2025-03-19 10:00:15,227,Good Egg,"(7, 306)","(570, 98)",31603.0,5.816326530612245,0.2181428670928234
2025-03-19 10:00:15,225,Bad Egg,"(221, 395)","(89, 36)",1223.0,2.4722222222222223,0.2715890440608121
2025-03-19 10:00:15,225,Bad Egg,"(199, 383)","(117, 39)",1542.5,3.0,0.1926042023075563
2025-03-19 10:00:15,225,Bad Egg,"(203, 375)","(117, 39)",1529.5,3.0,0.18681845141154713
2025-03-19 10:00:15,228,Good Egg,"(26, 271)","(570, 106)",33211.5,5.377358490566038,0.22617448651065636
2025-03-19 10:00:15,229,Bad Egg,"(404, 381)","(96, 99)",2773.5,0.9696969696969697,0.09273223107401832
2025-03-19 10:00:15,225,Bad Egg,"(207, 372)","(117, 39)",1579.5,3.0,0.17502832438719468
2025-03-19 10:00:15,228,Good Egg,"(28, 266)","(571, 107)",32607.5,5.336448598130841,0.22163228150277595
2025-03-19 10:00:15,225,Bad Egg,"(208, 371)","(117, 38)",1551.0,3.0789473684210527,0.17790122246136564
2025-03-19 10:00:15,228,Good Egg,"(30, 265)","(570, 106)",32309.0,5.377358490566038,0.21941429034795643
2025-03-19 10:00:15,225,Bad Egg,"(211, 367)","(117, 38)",1517.0,3.0789473684210527,0.18733884378575683
2025-03-19 10:00:15,228,Good Egg,"(32, 262)","(570, 106)",32481.0,5.377358490566038,0.2209628125139332
2025-03-19 10:00:15,225,Bad Egg,"(216, 365)","(117, 38)",1072.5,3.0789473684210527,0.07237716450538771
2025-03-19 10:00:15,228,Good Egg,"(37, 261)","(569, 104)",31661.0,5.471153846153846,0.21734448728385697
2025-03-19 10:00:15,230,Bad Egg,"(258, 377)","(79, 28)",874.5,2.8214285714285716,0.22509643893327141
2025-03-19 10:00:15,231,Bad Egg,"(92, 369)","(175, 106)",2369.0,1.650943396226415,0.0246692455916991
2025-03-19 10:00:15,230,Bad Egg,"(258, 379)","(80, 29)",867.0,2.7586206896551726,0.2330319994122106
2025-03-19 10:00:15,232,Good Egg,"(430, 375)","(63, 73)",2431.5,0.863013698630137,0.18643472959638832
2025-03-19 10:00:15,231,Bad Egg,"(94, 375)","(166, 105)",2350.5,1.5809523809523809,0.03886553470919371
2025-03-19 10:00:15,232,Good Egg,"(430, 378)","(63, 72)",2389.0,0.875,0.17777778172558353
2025-03-19 10:00:15,230,Bad Egg,"(258, 374)","(86, 39)",924.0,2.2051282051282053,0.20178348035565982
2025-03-19 10:00:16,230,Bad Egg,"(257, 392)","(79, 28)",909.5,2.8214285714285716,0.2715508710059626
2025-03-19 10:00:16,232,Bad Egg,"(430, 382)","(83, 98)",2402.5,0.8469387755102041,0.07646028606220946
2025-03-19 10:00:16,230,Bad Egg,"(264, 423)","(112, 57)",1006.0,1.9649122807017543,0.065967004933676
2025-03-19 10:00:16,232,Good Egg,"(428, 388)","(62, 65)",2425.5,0.9538461538461539,0.3895428122843572
2025-03-19 10:00:16,230,Bad Egg,"(254, 387)","(86, 39)",1000.5,2.2051282051282053,0.21804824665764955
2025-03-19 10:00:16,233,Good Egg,"(38, 297)","(569, 85)",27351.0,6.694117647058824,0.19117337376095062
2025-03-19 10:00:16,232,Good Egg,"(423, 393)","(62, 66)",2315.0,0.9393939393939394,0.256251160605088
2025-03-19 10:00:16,234,Bad Egg,"(82, 392)","(134, 88)",2498.0,1.5227272727272727,0.07078541878642758
2025-03-19 10:00:16,235,Bad Egg,"(247, 395)","(87, 39)",1065.5,2.230769230769231,0.19364487527330182
2025-03-19 10:00:16,235,Bad Egg,"(246, 409)","(81, 27)",1036.0,3.0,0.24635350303922085
2025-03-19 10:00:16,236,Good Egg,"(421, 400)","(64, 66)",2338.0,0.9696969696969697,0.2729113960762089
2025-03-19 10:00:16,235,Bad Egg,"(216, 399)","(111, 37)",1307.0,3.0,0.16517053544984878
2025-03-19 10:00:16,235,Bad Egg,"(246, 410)","(80, 26)",927.5,3.076923076923077,0.1988130593371484
2025-03-19 10:00:16,237,Good Egg,"(329, 437)","(42, 40)",921.0,1.05,0.5548508903408134
2025-03-19 10:00:16,238,Good Egg,"(423, 404)","(63, 65)",2326.0,0.9692307692307692,0.27766548587803064
2025-03-19 10:00:16,239,Bad Egg,"(79, 397)","(180, 83)",2657.5,2.1686746987951806,0.037552198562708194
2025-03-19 10:00:16,240,Good Egg,"(31, 320)","(569, 76)",24470.5,7.4868421052631575,0.1714374967917797
2025-03-19 10:00:16,237,Good Egg,"(329, 437)","(43, 43)",938.0,1.0,0.4737272863719017
2025-03-19 10:00:16,241,Bad Egg,"(219, 400)","(117, 38)",1501.5,3.0789473684210527,0.17725105676400302
2025-03-19 10:00:16,242,Bad Egg,"(81, 393)","(113, 81)",2881.5,1.3950617283950617,0.20908852592448574
2025-03-19 10:00:16,243,Good Egg,"(33, 318)","(569, 78)",24512.5,7.294871794871795,0.1713076265181393
2025-03-19 10:00:16,244,Bad Egg,"(224, 398)","(118, 39)",1584.0,3.0256410256410255,0.17914106348574246
2025-03-19 10:00:16,243,Good Egg,"(37, 310)","(566, 83)",25402.0,6.819277108433735,0.18090387911464753
2025-03-19 10:00:16,244,Bad Egg,"(226, 400)","(119, 40)",1645.0,2.975,0.19211598708511676
2025-03-19 10:00:16,243,Good Egg,"(37, 312)","(569, 84)",25364.5,6.773809523809524,0.17172261823565577
2025-03-19 10:00:16,245,Bad Egg,"(224, 407)","(120, 40)",1658.0,3.0,0.1930625708300206
2025-03-19 10:00:16,246,Good Egg,"(36, 319)","(583, 84)",24624.0,6.940476190476191,0.15769801461187669
2025-03-19 10:00:16,245,Bad Egg,"(225, 407)","(120, 40)",1647.0,3.0,0.19081808333097797
2025-03-19 10:00:16,247,Good Egg,"(433, 404)","(64, 76)",2958.5,0.8421052631578947,0.33120508071380755
2025-03-19 10:00:16,248,Bad Egg,"(229, 409)","(119, 41)",1622.0,2.902439024390244,0.19005992094611968
2025-03-19 10:00:16,249,Bad Egg,"(84, 395)","(125, 85)",516.0,1.4705882352941178,0.009438768278678735
2025-03-19 10:00:16,250,Bad Egg,"(44, 316)","(596, 114)",24566.5,5.228070175438597,0.11486466922737296
2025-03-19 10:00:16,251,Good Egg,"(441, 405)","(65, 75)",3001.0,0.8666666666666667,0.3015757475904964
2025-03-19 10:00:16,252,Bad Egg,"(235, 410)","(119, 41)",1578.0,2.902439024390244,0.19648695701999538
2025-03-19 10:00:16,252,Bad Egg,"(237, 410)","(119, 42)",1574.0,2.8333333333333335,0.175027252321982
2025-03-19 10:00:17,252,Bad Egg,"(239, 411)","(118, 42)",1604.0,2.8095238095238093,0.19723315767921687
2025-03-19 10:00:17,252,Bad Egg,"(241, 409)","(118, 42)",1578.5,2.8095238095238093,0.19978835803065897
2025-03-19 10:00:17,252,Bad Egg,"(241, 409)","(118, 41)",1555.0,2.8780487804878048,0.18843550597887515
2025-03-19 10:00:17,252,Bad Egg,"(242, 408)","(117, 42)",1573.5,2.7857142857142856,0.19622626785201092
2025-03-19 10:00:17,252,Bad Egg,"(242, 407)","(117, 42)",1547.0,2.7857142857142856,0.17976165516826795
2025-03-19 10:00:17,252,Bad Egg,"(242, 406)","(118, 42)",1577.5,2.8095238095238093,0.1908743145718539
2025-03-19 10:00:17,253,Bad Egg,"(242, 405)","(118, 42)",1565.5,2.8095238095238093,0.1888531466273107
2025-03-19 10:00:17,253,Bad Egg,"(242, 404)","(118, 42)",1544.5,2.8095238095238093,0.17528938858295268
2025-03-19 10:00:17,254,Bad Egg,"(244, 403)","(116, 41)",1564.0,2.8292682926829267,0.19782689469914333
2025-03-19 10:00:17,255,Bad Egg,"(243, 401)","(117, 41)",1556.0,2.8536585365853657,0.19034312359516078
2025-03-19 10:00:17,256,Bad Egg,"(243, 399)","(116, 41)",1561.5,2.8292682926829267,0.18340148162518402
2025-03-19 10:00:17,257,Bad Egg,"(509, 359)","(125, 108)",676.0,1.1574074074074074,0.009511091267658471
2025-03-19 10:00:17,256,Bad Egg,"(242, 397)","(116, 41)",1579.0,2.8292682926829267,0.18293974122509798
2025-03-19 10:00:17,258,Bad Egg,"(238, 392)","(117, 40)",1598.0,2.925,0.20212747936651598
2025-03-19 10:00:17,258,Bad Egg,"(235, 392)","(118, 40)",1563.5,2.95,0.17584121470867564
2025-03-19 10:00:17,259,Good Egg,"(439, 391)","(201, 89)",3210.5,2.258426966292135,0.02790021360104771
2025-03-19 10:00:17,258,Bad Egg,"(236, 392)","(117, 39)",1564.5,3.0,0.1946827812253527
2025-03-19 10:00:17,258,Bad Egg,"(236, 391)","(117, 40)",1567.0,2.925,0.18891642284033544
2025-03-19 10:00:17,260,Bad Egg,"(439, 392)","(96, 88)",2958.0,1.0909090909090908,0.15712139901206798
2025-03-19 10:00:17,258,Bad Egg,"(236, 391)","(117, 40)",1570.5,2.925,0.1958521475211329
2025-03-19 10:00:17,261,Bad Egg,"(236, 391)","(117, 39)",1574.5,3.0,0.1934840610622768
2025-03-19 10:00:17,261,Bad Egg,"(236, 390)","(117, 40)",1554.0,2.925,0.1680842867439289
2025-03-19 10:00:18,261,Bad Egg,"(236, 390)","(117, 40)",1558.5,2.925,0.18343379270477944
2025-03-19 10:00:18,261,Bad Egg,"(236, 390)","(117, 40)",1586.0,2.925,0.19791040691437625
2025-03-19 10:00:18,262,Bad Egg,"(237, 391)","(116, 39)",1578.5,2.9743589743589745,0.2014647657956775
2025-03-19 10:00:18,262,Bad Egg,"(237, 390)","(116, 39)",1554.0,2.9743589743589745,0.18599680677378783
2025-03-19 10:00:18,262,Bad Egg,"(236, 389)","(117, 39)",1566.0,3.0,0.185530851697091
2025-03-19 10:00:18,262,Bad Egg,"(236, 388)","(117, 40)",1565.0,2.925,0.18771075227912665
2025-03-19 10:00:18,263,Bad Egg,"(236, 387)","(116, 40)",1572.5,2.9,0.19026932452753365
2025-03-19 10:00:18,263,Bad Egg,"(236, 387)","(116, 40)",1572.5,2.9,0.19026932452753365
2025-03-19 10:00:18,264,Good Egg,"(438, 389)","(202, 91)",3233.5,2.21978021978022,0.03244422351048094
2025-03-19 10:00:18,265,Bad Egg,"(236, 387)","(116, 39)",1556.5,2.9743589743589745,0.18189170846761749
2025-03-19 10:00:18,265,Bad Egg,"(235, 387)","(118, 39)",1575.5,3.0256410256410255,0.19161619817774692
2025-03-19 10:00:18,266,Bad Egg,"(237, 386)","(117, 39)",1569.5,3.0,0.18119394581274156
2025-03-19 10:00:18,266,Bad Egg,"(237, 386)","(117, 39)",1568.0,3.0,0.1773315575402961
2025-03-19 10:00:18,266,Bad Egg,"(236, 386)","(118, 38)",1571.0,3.1052631578947367,0.18440393703173624
2025-03-19 10:00:18,267,Bad Egg,"(237, 386)","(117, 38)",1570.0,3.0789473684210527,0.1837411208449063
2025-03-19 10:00:18,267,Bad Egg,"(237, 386)","(117, 38)",1580.5,3.0789473684210527,0.18792414139216548
2025-03-19 10:00:18,268,Bad Egg,"(439, 389)","(89, 91)",2969.5,0.978021978021978,0.15171217827496067
2025-03-19 10:00:18,269,Bad Egg,"(238, 386)","(116, 38)",1569.5,3.0526315789473686,0.18226473272474664
2025-03-19 10:00:18,269,Bad Egg,"(238, 385)","(116, 39)",1547.5,2.9743589743589745,0.17404175232598373
2025-03-19 10:00:19,269,Bad Egg,"(238, 385)","(117, 39)",1551.5,3.0,0.17073551865225473
2025-03-19 10:00:19,269,Bad Egg,"(238, 385)","(117, 39)",1549.0,3.0,0.18258672361245978
2025-03-19 10:00:19,270,Bad Egg,"(238, 385)","(117, 38)",1558.0,3.0789473684210527,0.1901803388450781
2025-03-19 10:00:19,270,Bad Egg,"(238, 385)","(117, 39)",1534.0,3.0,0.18135730550611198
2025-03-19 10:00:19,271,Bad Egg,"(237, 385)","(117, 38)",1541.0,3.0789473684210527,0.17185349272681966
2025-03-19 10:00:19,271,Bad Egg,"(237, 384)","(117, 39)",1570.5,3.0,0.17787315023518524
2025-03-19 10:00:19,272,Bad Egg,"(237, 383)","(117, 38)",1535.5,3.0789473684210527,0.1755016113381234
2025-03-19 10:00:19,273,Bad Egg,"(236, 377)","(117, 39)",1499.5,3.0,0.16766828357975908
2025-03-19 10:00:19,274,Bad Egg,"(236, 367)","(117, 39)",1494.0,3.0,0.17573408711928576
2025-03-19 10:00:19,274,Bad Egg,"(239, 359)","(115, 39)",1473.5,2.948717948717949,0.18592553546418852
2025-03-19 10:00:19,274,Bad Egg,"(242, 355)","(114, 39)",1493.0,2.923076923076923,0.18908735884283107
2025-03-19 10:00:19,274,Bad Egg,"(245, 346)","(115, 38)",1446.5,3.026315789473684,0.1830813181919689
2025-03-19 10:00:19,275,Bad Egg,"(115, 346)","(166, 134)",4660.0,1.2388059701492538,0.09438563876424695
2025-03-19 10:00:19,274,Bad Egg,"(273, 348)","(87, 34)",1014.0,2.5588235294117645,0.19439502882312534
2025-03-19 10:00:19,274,Bad Egg,"(245, 342)","(115, 39)",1383.0,2.948717948717949,0.14874025760793821
2025-03-19 10:00:19,276,Good Egg,"(206, 414)","(40, 24)",769.5,1.6666666666666667,0.7750396645708838
2025-03-19 10:00:19,277,Bad Egg,"(116, 336)","(161, 101)",1135.5,1.5940594059405941,0.010141632027749209
2025-03-19 10:00:20,278,Good Egg,"(435, 355)","(66, 65)",2329.0,1.0153846153846153,0.17152000650960111
2025-03-19 10:00:20,279,Bad Egg,"(115, 398)","(128, 82)",978.5,1.5609756097560976,0.01864274157700479
2025-03-19 10:00:20,280,Bad Egg,"(116, 318)","(158, 75)",2713.5,2.1066666666666665,0.09755876328520446
2025-03-19 10:00:20,281,Good Egg,"(433, 346)","(54, 50)",1897.0,1.08,0.4339925809697719
2025-03-19 10:00:20,282,Bad Egg,"(184, 326)","(89, 49)",749.0,1.816326530612245,0.02254494293975229
2025-03-19 10:00:20,282,Bad Egg,"(188, 314)","(86, 49)",705.5,1.7551020408163265,0.024979444890479312
2025-03-19 10:00:20,282,Bad Egg,"(188, 314)","(86, 49)",705.5,1.7551020408163265,0.024979444890479312
2025-03-19 10:00:20,282,Bad Egg,"(190, 303)","(86, 54)",1047.0,1.5925925925925926,0.0546022864958137
2025-03-19 10:00:20,283,Good Egg,"(444, 402)","(69, 78)",3018.0,0.8846153846153846,0.394732016908894
2025-03-19 10:00:20,284,Good Egg,"(443, 328)","(56, 61)",1856.0,0.9180327868852459,0.2812592967296092
2025-03-19 10:00:20,285,Good Egg,"(25, 316)","(47, 39)",1238.5,1.205128205128205,0.7757761677859432
2025-03-19 10:00:20,283,Good Egg,"(445, 404)","(68, 61)",2743.0,1.1147540983606556,0.6738745261168859
2025-03-19 10:00:20,284,Good Egg,"(446, 330)","(53, 56)",1766.0,0.9464285714285714,0.3369084680371856
2025-03-19 10:00:20,285,Good Egg,"(28, 312)","(46, 37)",1131.0,1.2432432432432432,0.7658722155801246
2025-03-19 10:00:20,283,Good Egg,"(446, 405)","(68, 61)",2717.0,1.1147540983606556,0.6695171663626478
2025-03-19 10:00:20,285,Good Egg,"(29, 309)","(47, 36)",1081.0,1.3055555555555556,0.7320140248843006
2025-03-19 10:00:20,286,Good Egg,"(210, 276)","(29, 41)",733.5,0.7073170731707317,0.5898006371916416
2025-03-19 10:00:20,283,Good Egg,"(447, 406)","(69, 61)",2710.0,1.1311475409836065,0.66576739547093
2025-03-19 10:00:20,285,Good Egg,"(31, 309)","(47, 36)",1074.5,1.3055555555555556,0.7042343732167444
2025-03-19 10:00:20,287,Bad Egg,"(449, 334)","(53, 51)",1281.5,1.0392156862745099,0.18586582779985297
2025-03-19 10:00:20,285,Bad Egg,"(0, 329)","(251, 91)",2113.5,2.758241758241758,0.05300948124756502
2025-03-19 10:00:20,288,Bad Egg,"(356, 327)","(45, 37)",833.0,1.2162162162162162,0.485000483551488
2025-03-19 10:00:20,285,Good Egg,"(33, 310)","(45, 36)",1013.5,1.25,0.7349544860797137
2025-03-19 10:00:20,289,Good Egg,"(215, 278)","(27, 35)",548.0,0.7714285714285715,0.5008744920862731
2025-03-19 10:00:20,290,Good Egg,"(451, 413)","(68, 63)",2671.5,1.0793650793650793,0.6837558407277557
2025-03-19 10:00:20,285,Bad Egg,"(3, 329)","(249, 151)",2166.0,1.6490066225165563,0.013428893979962522
2025-03-19 10:00:20,285,Good Egg,"(35, 311)","(43, 36)",1022.5,1.1944444444444444,0.7469782003256042
2025-03-19 10:00:20,289,Good Egg,"(218, 280)","(25, 36)",542.0,0.6944444444444444,0.42059158488332216
2025-03-19 10:00:20,291,Bad Egg,"(170, 349)","(89, 61)",591.0,1.459016393442623,0.01882681617436363
2025-03-19 10:00:20,285,Good Egg,"(37, 331)","(42, 38)",1086.5,1.105263157894737,0.7700679042823635
2025-03-19 10:00:20,292,Bad Egg,"(263, 374)","(100, 83)",3434.0,1.2048192771084338,0.2858590723999167
2025-03-19 10:00:20,291,Bad Egg,"(174, 356)","(88, 60)",2109.5,1.4666666666666666,0.2717099727064817
2025-03-19 10:00:20,293,Bad Egg,"(368, 348)","(46, 36)",718.0,1.2777777777777777,0.4180436347600252
2025-03-19 10:00:20,285,Good Egg,"(38, 341)","(42, 37)",1027.0,1.135135135135135,0.7436083132771157
2025-03-19 10:00:20,294,Good Egg,"(225, 306)","(24, 35)",539.5,0.6857142857142857,0.6554994813715153
2025-03-19 10:00:20,292,Good Egg,"(298, 378)","(38, 39)",910.0,0.9743589743589743,0.7177245110723453
2025-03-19 10:00:20,291,Bad Egg,"(177, 359)","(89, 63)",620.5,1.4126984126984128,0.021651251072685975
2025-03-19 10:00:20,293,Bad Egg,"(372, 351)","(46, 35)",697.5,1.3142857142857143,0.3801702609940964
2025-03-19 10:00:20,285,Good Egg,"(41, 348)","(41, 37)",972.5,1.1081081081081081,0.7326246820563672
2025-03-19 10:00:20,285,Good Egg,"(54, 381)","(39, 32)",769.5,1.21875,0.7146043238549246
2025-03-19 10:00:20,291,Bad Egg,"(191, 379)","(90, 67)",1503.0,1.3432835820895523,0.08849197586402421
2025-03-19 10:00:20,293,Bad Egg,"(386, 364)","(45, 37)",675.0,1.2162162162162162,0.3163759475512486
2025-03-19 10:00:20,295,Bad Egg,"(485, 361)","(50, 46)",1034.0,1.0869565217391304,0.28058353575122535
2025-03-19 10:00:20,285,Good Egg,"(54, 385)","(39, 32)",794.0,1.21875,0.7239633816258509
2025-03-19 10:00:20,291,Bad Egg,"(212, 380)","(70, 71)",627.5,0.9859154929577465,0.049793237546629364
2025-03-19 10:00:20,293,Bad Egg,"(387, 366)","(45, 36)",749.0,1.25,0.47172082539115656
2025-03-19 10:00:20,295,Good Egg,"(480, 357)","(58, 56)",1718.0,1.0357142857142858,0.2561610261367848
2025-03-19 10:00:20,285,Good Egg,"(53, 388)","(39, 31)",787.5,1.2580645161290323,0.7571312404042807
2025-03-19 10:00:20,291,Good Egg,"(248, 382)","(36, 24)",606.5,1.5,0.6716174933415833
2025-03-19 10:00:20,295,Good Egg,"(484, 362)","(54, 53)",1674.5,1.0188679245283019,0.2651250789105476
2025-03-19 10:00:20,296,Bad Egg,"(282, 341)","(36, 34)",572.5,1.0588235294117647,0.29753542373076636
2025-03-19 10:00:20,297,Bad Egg,"(165, 385)","(115, 72)",644.5,1.5972222222222223,0.029323169614222523
2025-03-19 10:00:20,298,Bad Egg,"(384, 371)","(47, 45)",714.5,1.0444444444444445,0.20992495246451934
2025-03-19 10:00:20,291,Good Egg,"(281, 343)","(32, 31)",583.0,1.032258064516129,0.5760958006583455
2025-03-19 10:00:20,299,Bad Egg,"(217, 329)","(45, 53)",741.0,0.8490566037735849,0.1747260800726087
2025-03-19 10:00:21,300,Bad Egg,"(272, 383)","(153, 97)",1092.0,1.577319587628866,0.025052702441827626
2025-03-19 10:00:21,299,Bad Egg,"(188, 313)","(123, 108)",2809.0,1.1388888888888888,0.0722065074498635
2025-03-19 10:00:21,301,Good Egg,"(10, 408)","(67, 58)",2235.0,1.1551724137931034,0.7106915006128642
2025-03-19 10:00:21,302,Bad Egg,"(199, 400)","(72, 58)",724.0,1.2413793103448276,0.09121366189117615
2025-03-19 10:00:21,300,Bad Egg,"(273, 387)","(150, 93)",1020.0,1.6129032258064515,0.02243783820053613
2025-03-19 10:00:21,303,Good Egg,"(476, 376)","(54, 65)",2059.0,0.8307692307692308,0.23083998715414217
2025-03-19 10:00:21,299,Bad Egg,"(187, 316)","(122, 86)",1632.5,1.4186046511627908,0.03820855769949751
2025-03-19 10:00:21,301,Good Egg,"(11, 410)","(63, 56)",2059.0,1.125,0.6946632609892235
2025-03-19 10:00:21,302,Bad Egg,"(164, 402)","(105, 78)",678.5,1.3461538461538463,0.04312740139060104
2025-03-19 10:00:21,300,Bad Egg,"(271, 390)","(151, 90)",1079.0,1.6777777777777778,0.024530379470650527
2025-03-19 10:00:21,299,Bad Egg,"(187, 332)","(64, 64)",866.5,1.0,0.10341161404052973
2025-03-19 10:00:21,301,Good Egg,"(11, 411)","(62, 55)",2017.5,1.1272727272727272,0.681371526039013
2025-03-19 10:00:21,300,Bad Egg,"(269, 363)","(39, 33)",526.5,1.1818181818181819,0.17924249245158858
2025-03-19 10:00:21,299,Bad Egg,"(204, 350)","(70, 79)",1681.0,0.8860759493670886,0.10881845028832615
2025-03-19 10:00:21,301,Good Egg,"(11, 412)","(61, 53)",1947.5,1.150943396226415,0.7450592074284164
2025-03-19 10:00:21,304,Bad Egg,"(165, 405)","(104, 75)",842.5,1.3866666666666667,0.03283540066887187
2025-03-19 10:00:21,300,Bad Egg,"(269, 364)","(38, 32)",663.0,1.1875,0.5281509794511962
2025-03-19 10:00:21,299,Bad Egg,"(184, 321)","(90, 85)",1716.5,1.0588235294117647,0.1284389577921952
2025-03-19 10:00:21,300,Bad Egg,"(267, 395)","(154, 85)",998.0,1.811764705882353,0.03876084639473322
2025-03-19 10:00:21,300,Bad Egg,"(255, 365)","(51, 39)",661.5,1.3076923076923077,0.1785296334859864
2025-03-19 10:00:21,299,Bad Egg,"(199, 340)","(56, 59)",898.0,0.9491525423728814,0.12852793319181632
2025-03-19 10:00:21,305,Good Egg,"(11, 412)","(58, 50)",1843.5,1.16,0.7868935106654902
2025-03-19 10:00:21,300,Bad Egg,"(267, 395)","(153, 85)",935.5,1.8,0.022157201498406942
2025-03-19 10:00:21,300,Bad Egg,"(268, 366)","(39, 34)",655.0,1.1470588235294117,0.3831507090039001
2025-03-19 10:00:21,299,Bad Egg,"(185, 322)","(84, 114)",1503.0,0.7368421052631579,0.04276638030634965
2025-03-19 10:00:21,305,Good Egg,"(11, 411)","(57, 50)",1798.0,1.14,0.7622582742373439
2025-03-19 10:00:21,306,Good Egg,"(231, 408)","(37, 24)",605.5,1.5416666666666667,0.696414453412303
2025-03-19 10:00:21,300,Bad Egg,"(302, 396)","(118, 84)",876.5,1.4047619047619047,0.030612914144360993
2025-03-19 10:00:21,307,Good Egg,"(472, 385)","(54, 65)",1913.5,0.8307692307692308,0.22052749981210798
2025-03-19 10:00:21,300,Bad Egg,"(246, 366)","(58, 39)",780.0,1.4871794871794872,0.24498448393192165
2025-03-19 10:00:21,299,Bad Egg,"(183, 322)","(66, 76)",879.0,0.868421052631579,0.05846110816614512
2025-03-19 10:00:21,305,Good Egg,"(10, 411)","(58, 50)",1813.0,1.16,0.7582626062818852
2025-03-19 10:00:21,306,Bad Egg,"(266, 396)","(154, 84)",1003.5,1.8333333333333333,0.02663210306787022
2025-03-19 10:00:21,300,Bad Egg,"(267, 366)","(38, 34)",655.0,1.1176470588235294,0.4717974652461379
2025-03-19 10:00:21,299,Bad Egg,"(184, 335)","(83, 70)",912.0,1.1857142857142857,0.061120954956547124
2025-03-19 10:00:21,305,Good Egg,"(10, 411)","(57, 50)",1815.0,1.14,0.7664072819773063
2025-03-19 10:00:21,306,Bad Egg,"(266, 397)","(154, 83)",913.5,1.855421686746988,0.020009449418476193
2025-03-19 10:00:21,308,Bad Egg,"(471, 387)","(77, 72)",2347.0,1.0694444444444444,0.19939780301560123
2025-03-19 10:00:21,306,Good Egg,"(267, 367)","(38, 32)",690.0,1.1875,0.5189976271978137
2025-03-19 10:00:21,305,Good Egg,"(8, 410)","(58, 49)",1826.5,1.183673469387755,0.748651684121631
2025-03-19 10:00:21,306,Bad Egg,"(303, 398)","(116, 37)",899.5,3.135135135135135,0.11459591701429202
2025-03-19 10:00:21,308,Good Egg,"(469, 388)","(61, 63)",2306.5,0.9682539682539683,0.41610789018396754
2025-03-19 10:00:21,306,Bad Egg,"(258, 367)","(46, 39)",724.5,1.1794871794871795,0.33517753719246746
